,0,1
13855,pin-dot,2
13856,pin-stripe,2
13857,pina,2
13858,pince-nez,2
13859,pineaux,2
13860,pinpoint,2
13861,pinrolling,2
13862,pipette,2
13863,pistol-panties-jane-retro-swimsuit-in-peach-shine,2
13864,piston,2
13865,pit-zip,2
13866,piterest,2
13867,pittosporum,2
13868,pl-i,2
13869,placebo,2
13870,plaide,2
13871,plain-back,2
13872,planck,2
13873,plantlife,2
13874,platitude,2
13875,platoon,2
13876,play-fight,2
13877,play-fighting,2
13878,play-list,2
13879,playbook,2
13880,playhouse,2
13881,playwright,2
13882,plazo,2
13883,plebian,2
13884,pleet,2
13885,pleetz,2
13886,pllain,2
13887,plopping,2
13888,ploy,2
13889,plucking,2
13890,plump,2
13891,plural,2
13892,plyester,2
13893,pochampilly,2
13894,pocket-in-a-pocket,2
13895,pocket-square,2
13896,poh-loh,2
13897,pok-it,2
13898,pol-kuh,2
13899,policewoman,2
13900,polish-conditioner,2
13901,polisher,2
13902,pollution-there,2
13903,poly(oxyethylene,2
13904,poly-cotton,2
13905,poly-silicon,2
13906,polynesian-style,2
13907,polyphenol,2
13908,pom-pom,2
13909,pom-puff,2
13910,pomander,2
13911,pomegranate,2
13912,pomelo,2
13913,pooch,2
13914,poop-kicker,2
13915,pop-culture,2
13916,poplin-esque,2
13917,popularization,2
13918,porion,2
13919,portrait-painting,2
13920,possessor,2
13921,post-1960,2
13922,post-apocalyptic,2
13923,post-ceremonial,2
13924,post-partum,2
13925,postillion,2
13926,pot-still,2
13927,potbelly,2
13928,potli,2
13929,potluck,2
13930,potter,2
13931,pouf,2
13932,pouncer,2
13933,poundage,2
13934,pour-over,2
13935,pouring,2
13936,power-wise,2
13937,powerlifter,2
13938,praying-hand,2
13939,pre-cut,2
13940,pre-load,2
13941,pre-styler,2
13942,pre-tie,2
13943,pre-treatment,2
13944,pre-wedding,2
13945,preacher,2
13946,precipice,2
13947,pree-shayv-oi-il,2
13948,preemie,2
13949,prelude,2
13950,premade,2
13951,preponderance,2
13952,prepster,2
13953,presentability,2
13954,presidency,2
13955,pretest,2
13956,prettyprudent,2
13957,prevalence,2
13958,prevent,2
13959,preventative,2
13960,price-tag,2
13961,pricec,2
13962,prick,2
13963,pricking,2
13964,priesthood,2
13965,prim-and-proper,2
13966,print-on-print,2
13967,prism,2
13968,private-party-coconuts-swimsuit,2
13969,pro-print,2
13970,pro-serie,2
13971,proclamation,2
13972,productbuilt,2
13973,profanity,2
13974,progressiveness,2
13975,projecting,2
13976,projector,2
13977,proliferation,2
13978,promoter,2
13979,pronto,2
13980,proofreader,2
13981,proprietorship,2
13982,prosecutor,2
13983,prostaglandin,2
13984,prosthesis,2
13985,prosthetic,2
13986,protease,2
13987,protester,2
13988,protip,2
13989,proxy,2
13990,prudery,2
13991,prune,2
13992,pseudo-healer,2
13993,psycho-cybernetics-new-more-living-life,2
13994,psychobilly,2
13995,psychopathy,2
13996,pubmed/19134127,2
13997,puffs,2
13998,puggaree,2
13999,punt,2
14000,pup,2
14001,pure-hoos,2
14002,puree,2
14003,purl,2
14004,pus,2
14005,push-off,2
14006,put,2
14007,python,2
14008,q-angle,2
14009,qnas,2
14010,quaff,2
14011,quality-made,2
14012,quarry,2
14013,quart,2
14014,quarter-break,2
14015,quesion,2
14016,quick-absorbing,2
14017,quick-release,2
14018,quick-working,2
14019,quicklyso,2
14020,quickness,2
14021,quietude,2
14022,quilt-maker,2
14023,quince,2
14024,quoit,2
14025,r&r,2
14026,raccoon,2
14027,racism,2
14028,racquet,2
14029,racquetball,2
14030,radium,2
14031,ragrance,2
14032,raider,2
14033,railcard,2
14034,railway,2
14035,rain-kote,2
14036,rainproofing,2
14037,raisin,2
14038,raising,2
14039,rajputi,2
14040,ramification,2
14041,ran,2
14042,ranching,2
14043,randonneuring,2
14044,ratchet-style,2
14045,rattail,2
14046,raven,2
14047,raver,2
14048,ravine,2
14049,rawpixel.com,2
14050,ray-zor,2
14051,razzle-dazzle,2
14052,re-edit,2
14053,re-editing,2
14054,re-imagining,2
14055,re-launch,2
14056,re-shape,2
14057,re-ve-er,2
14058,reactivation,2
14059,reactivity,2
14060,readjustment,2
14061,ready-for-action,2
14062,ready-meal,2
14063,ready-to-wear,2
14064,realitydaydream,2
14065,realmenrealstyle,2
14066,ream,2
14067,reboot,2
14068,rebound,2
14069,rebounding,2
14070,recall,2
14071,recharging,2
14072,recklessness,2
14073,recollection,2
14074,recon,2
14075,reconciliation,2
14076,red-,2
14077,red-eye,2
14078,red-purple,2
14079,redingote,2
14080,redvalentino,2
14081,redwork,2
14082,ree-fer,2
14083,refashioning,2
14084,referring,2
14085,refill,2
14086,refiner,2
14087,refinery,2
14088,refining,2
14089,reformulation,2
14090,refreshe,2
14091,regain,2
14092,regality,2
14093,regency,2
14094,regionality,2
14095,regression,2
14096,reincarnation,2
14097,reinforce,2
14098,reiss,2
14099,relatability,2
14100,relative-wise,2
14101,relegation,2
14102,relevancy,2
14103,reliever,2
14104,relish,2
14105,rem,2
14106,remain,2
14107,remarketing,2
14108,reminiscent,2
14109,remove,2
14110,remy,2
14111,renter,2
14112,repairman,2
14113,replay-classic-shirt-with-contrast-button,2
14114,replicating,2
14115,reposado,2
14116,repp-tie,2
14117,repurposing,2
14118,rerun,2
14119,residency,2
14120,resizing,2
14121,resonance,2
14122,respun,2
14123,restart,2
14124,restock,2
14125,retain,2
14126,retaining,2
14127,retardant,2
14128,retro-chic,2
14129,retro-feeling,2
14130,retro-silhouette,2
14131,retro-style,2
14132,retrospective,2
14133,returner,2
14134,reuse,2
14135,reveller,2
14136,revolt,2
14137,revolutionist,2
14138,revolve,2
14139,revolver,2
14140,rhinestones,2
14141,ri-STOR-er,2
14142,ribbon-,2
14143,rictus,2
14144,riff,2
14145,right-angle,2
14146,right-hander,2
14147,right-to-left,2
14148,rigidness,2
14149,rip-proof,2
14150,ripoff,2
14151,ripping,2
14152,riser,2
14153,rishta,2
14154,ritche,2
14155,riverbank,2
14156,riverside,2
14157,rize,2
14158,rmrs19,2
14159,rmrs70,2
14160,rmrsundandy,2
14161,road-trip,2
14162,roadside,2
14163,robe-like,2
14164,robustness,2
14165,rock-and-roll,2
14166,rock-bottom,2
14167,rollercoaster,2
14168,rollerskate,2
14169,rom-com,2
14170,rom-coms,2
14171,roman,2
14172,romcom,2
14173,rooibo,2
14174,rooster,2
14175,rosemary,2
14176,rosette,2
14177,rotch,2
14178,rouge,2
14179,rough,2
14180,round-frame,2
14181,round-trip,2
14182,router,2
14183,rpg,2
14184,rub-down,2
14185,rubberband,2
14186,rubbish,2
14187,rubicon,2
14188,rubric,2
14189,rue,2
14190,ruffe,2
14191,rugger,2
14192,rulla,2
14193,rumble,2
14194,rump,2
14195,run-around,2
14196,run-throughs,2
14197,run-time,2
14198,runwear,2
14199,russellskene,2
14200,ruum,2
14201,s-t.,2
14202,s0278431911001770,2
14203,sa-dl-sope,2
14204,sacque,2
14205,sage-green,2
14206,sagum,2
14207,saikeirei,2
14208,salander,2
14209,salaryman,2
14210,salesgirl,2
14211,salicylic,2
14212,salting,2
14213,sameness,2
14214,sandal-bearer,2
14215,sandbar,2
14216,sandblasting,2
14217,sander,2
14218,sans-sock,2
14219,santoprene,2
14220,sapling,2
14221,sapper,2
14222,sarees.online,2
14223,sarpach,2
14224,sashing,2
14225,sassiness,2
14226,sassy,2
14227,satin-like,2
14228,satisfying,2
14229,save,2
14230,saviour,2
14231,sawdust,2
14232,scalability,2
14233,scalpel,2
14234,scapular,2
14235,scarlet,2
14236,scarp,2
14237,scatter,2
14238,scene-,2
14239,scene-stealer,2
14240,scentgive,2
14241,schema,2
14242,schoolmate,2
14243,schoolyard,2
14244,scissor-cutting,2
14245,scoodie,2
14246,scoreboard,2
14247,scotland.com,2
14248,scourge,2
14249,scowl,2
14250,scratch-resistance,2
14251,scratcher,2
14252,scratchiness,2
14253,scratchpad,2
14254,screen-space,2
14255,screenplay,2
14256,screw-on,2
14257,screwback,2
14258,scripture,2
14259,scrooge,2
14260,scrumbro,2
14261,scuba,2
14262,scuffle,2
14263,sculpting,2
14264,se-mi-for-mal,2
14265,seaboard,2
14266,sealer,2
14267,sealskin,2
14268,seamless,2
14269,seasickness,2
14270,seborrhea,2
14271,secession,2
14272,second-guessing,2
14273,second-nature,2
14274,sect,2
14275,sectional,2
14276,securing,2
14277,seedpod,2
14278,segmentation,2
14279,segway,2
14280,selecting,2
14281,self-compassionate,2
14282,self-determination,2
14283,self-education,2
14284,self-harm,2
14285,self-identity,2
14286,self-inspection,2
14287,self-interest,2
14288,self-isolation,2
14289,self-life,2
14290,self-motivation,2
14291,self-pa-tern,2
14292,self-perception,2
14293,self-pity,2
14294,self-portrait,2
14295,self-reflection,2
14296,self-starter,2
14297,self-stimulation,2
14298,self-sufficiency,2
14299,self-timer,2
14300,self-waistband,2
14301,selfridge,2
14302,sellerwherever,2
14303,semi-circular,2
14304,semi-mesh,2
14305,semi-rim,2
14306,semi-uniform,2
14307,semibrogue,2
14308,send,2
14309,send-off,2
14310,send-up,2
14311,sending,2
14312,sentimentality,2
14313,sentry,2
14314,septril,2
14315,serging,2
14316,sericulture,2
14317,sesh,2
14318,set-in,2
14319,sett,2
14320,sev-en,2
14321,seven-ply,2
14322,severeness,2
14323,sh!t,2
14324,sh*t,2
14325,shacket,2
14326,sham,2
14327,shandy,2
14328,shape-up,2
14329,shareholder,2
14330,shark-skin,2
14331,sharpening,2
14332,sharpologist,2
14333,shashidar,2
14334,shatter-resistant,2
14335,shellfish,2
14336,shemagh,2
14337,shibori,2
14338,shin-chan,2
14339,shiner,2
14340,shining,2
14341,shirpej,2
14342,shirr,2
14343,shirt-,2
14344,shirt-kurta,2
14345,shirtcollar,2
14346,shirtmaking,2
14347,shirtwaist,2
14348,shmagh,2
14349,shock-resistance,2
14350,shocker,2
14351,shoe-polisher,2
14352,shoe-polishing,2
14353,shoeless,2
14354,shoesbut,2
14355,shola,2
14356,sholay,2
14357,shootie,2
14358,shopkeeper,2
14359,short-twist,2
14360,shortbread,2
14361,shorthand,2
14362,shortie,2
14363,shoulde,2
14364,shoulder-pad,2
14365,shouldnot,2
14366,show-offy,2
14367,show-stopper,2
14368,showbiz,2
14369,shrift,2
14370,shrink-to-fit,2
14371,shu-uemura-phyto-black-lift-night-cream,2
14372,shurt,2
14373,shut-off,2
14374,shutter,2
14375,shutterstock,2
14376,sickness,2
14377,side-channel,2
14378,side-split,2
14379,side.(C-D,2
14380,sideseam,2
14381,sidez,2
14382,silhoutte,2
14383,silicone-free,2
14384,silk-10,2
14385,silk-making,2
14386,silk-satin,2
14387,silky-smooth,2
14388,silver-blonde,2
14389,silverfish,2
14390,silvervine,2
14391,silylate,2
14392,simplification,2
14393,singer-songwriter,2
14394,single-cuff,2
14395,single-layered,2
14396,single-origin,2
14397,single-ply,2
14398,single-serve,2
14399,sirsakar,2
14400,sisterhood,2
14401,six-,2
14402,six-foot-five,2
14403,six-on-one,2
14404,six-year-old,2
14405,sixth,2
14406,size-discriminatory,2
14407,sized,2
14408,skatewear,2
14409,skeptic,2
14410,sketcher,2
14411,skid,2
14412,skim,2
14413,skin-part,2
14414,skin-tight,2
14415,skin-tone,2
14416,skinniness,2
14417,skinny-legs,2
14418,skip,2
14419,skipper,2
14420,skirt-,2
14421,skirtini,2
14422,skroo-down,2
14423,skullcap,2
14424,skullcup,2
14425,skullet,2
14426,sky-diving,2
14427,skywalk,2
14428,slab,2
14429,slacks-and-jacket,2
14430,slan-tid,2
14431,slanting,2
14432,sledding,2
14433,sledgehammer,2
14434,sleep++,2
14435,sleep-deprivation,2
14436,sleep-inducing,2
14437,sleepover,2
14438,sleepyhead,2
14439,sleeve-,2
14440,sleevelessness,2
14441,slenderness,2
14442,sli-per,2
14443,slickness,2
14444,slide-in,2
14445,slidey-ness,2
14446,slip-dress,2
14447,slip-resistance,2
14448,slip-up,2
14449,slipover,2
14450,slipshort,2
14451,sloppy-looking,2
14452,slouching,2
14453,slouchy,2
14454,slow-mo,2
14455,slowing,2
14456,slr,2
14457,slugger,2
14458,slurp,2
14459,small-talker,2
14460,smidgen,2
14461,smiling,2
14462,smithereen,2
14463,smizing,2
14464,smo-king,2
14465,smooth-knit,2
14466,smse,2
14467,smudge-proof,2
14468,smuggler,2
14469,snacking,2
14470,snaffle,2
14471,snafu,2
14472,snag-free,2
14473,snap-type,2
14474,snapped-strap,2
14475,snapping,2
14476,snatcher,2
14477,sneakerbrand,2
14478,sneakiness,2
14479,snee-kerz,2
14480,snes,2
14481,sniffle,2
14482,snifter,2
14483,snooping,2
14484,snorkeller,2
14485,snow-white,2
14486,snowboard,2
14487,snub,2
14488,soapbox,2
14489,soapstone,2
14490,sob,2
14491,sociability,2
14492,sociality,2
14493,socializing,2
14494,sociology,2
14495,soft-tissue,2
14496,sogesfurniture,2
14497,soie,2
14498,sojourn,2
14499,solace,2
14500,solid-tone,2
14501,solider,2
14502,solitude,2
14503,somberness,2
14504,somethin,2
14505,sommelier,2
14506,son-in-law,2
14507,sope,2
14508,sorels,2
14509,sorority,2
14510,sought-after,2
14511,sourpuss,2
14512,soxpert,2
14513,space-saver,2
14514,spaciousness,2
14515,spanstyle,2
14516,sparkling,2
14517,spatter,2
14518,spatterdashe,2
14519,speakeasy,2
14520,speakerphone,2
14521,specific-,2
14522,speedy,2
14523,spellcheck,2
14524,spencer,2
14525,spend,2
14526,spf-15,2
14527,spiciness,2
14528,spiritualist,2
14529,splatter,2
14530,splendor,2
14531,splendour,2
14532,sponging,2
14533,spool-style,2
14534,sport-focused,2
14535,sportscaster,2
14536,sportscoat,2
14537,sportswomen,2
14538,spot-test,2
14539,spriggy,2
14540,springiness,2
14541,spunk,2
14542,squareness,2
14543,squirrel,2
14544,ssense,2
14545,staffer,2
14546,stagecoach,2
14547,stalker,2
14548,stallion,2
14549,stalwart,2
14550,stand-off,2
14551,stateliness,2
14552,statement-maker,2
14553,static-fighter,2
14554,statute,2
14555,stave,2
14556,stay-at-home,2
14557,stay-ups,2
14558,stealth,2
14559,steam-press,2
14560,steed,2
14561,steel-tipped,2
14562,steeple,2
14563,stench,2
14564,stenographer,2
14565,stephanos,2
14566,stephsoundoff.blogspot.in,2
14567,steps-,2
14568,sterling-silver,2
14569,stf,2
14570,stick-,2
14571,stick-on,2
14572,stickee,2
14573,stiff-looking,2
14574,stile,2
14575,stilyagi,2
14576,stimulate,2
14577,stink,2
14578,stitch-,2
14579,stitchable,2
14580,stitcher,2
14581,stitches-,2
14582,stitching)for,2
14583,stonewashing,2
14584,storehouse,2
14585,storkish,2
14586,story-line,2
14587,stovepipe,2
14588,stow,2
14589,straight-fitting,2
14590,straight-sided,2
14591,strangulation,2
14592,streetside,2
14593,stria,2
14594,strictness,2
14595,stricture,2
14596,strife,2
14597,stringing,2
14598,studier,2
14599,stuffiness,2
14600,stumble,2
14601,stump,2
14602,stupor,2
14603,stuttering,2
14604,style-o-holic,2
14605,stylishlyme,2
14606,styrofoam,2
14607,su-spen-derz,2
14608,sub-aesthetic,2
14609,sub-category,2
14610,subcategory,2
14611,subdivision,2
14612,subgenre,2
14613,subgoal,2
14614,subgroup,2
14615,subheading,2
14616,subline,2
14617,submissiveness,2
14618,subordinate,2
14619,subsection,2
14620,subsidy,2
14621,subtraction,2
14622,subversion,2
14623,succession,2
14624,sue,2
14625,sueding,2
14626,suffrage,2
14627,suit-and-tie,2
14628,suitcoat,2
14629,suitmaking,2
14630,suitor,2
14631,suits-everywhere-dress,2
14632,sulphate-free,2
14633,sulphur,2
14634,sultan,2
14635,sultana,2
14636,summer-time,2
14637,sun-smart,2
14638,sundeck,2
14639,sundown,2
14640,sundowner,2
14641,sunning,2
14642,sunshade,2
14643,suntan,2
14644,sup,2
14645,super-budget,2
14646,super-fun,2
14647,super-versatile,2
14648,superfood,2
14649,superga,2
14650,superstardom,2
14651,superyacht,2
14652,supportiveness,2
14653,surcoat,2
14654,surf-gypsy-off-the-shoulder-beach-crop-top,2
14655,surprising,2
14656,sushi,2
14657,sutra,2
14658,svet,2
14659,swaddling,2
14660,swallower,2
14661,swapping,2
14662,swayd,2
14663,sweat-absorbent,2
14664,sweat-short,2
14665,swett-er,2
14666,swetter,2
14667,swig,2
14668,swim-tunic,2
14669,swindler,2
14670,swishing,2
14671,switching,2
14672,syle,2
14673,sympathectomy,2
14674,synchronization,2
14675,synopsis,2
14676,syphon,2
14677,syringe,2
14678,systematization,2
14679,t-shirt-,2
14680,tabler,2
14681,tactix,2
14682,tada,2
14683,taichi,2
14684,tailgate,2
14685,tamarind,2
14686,taming,2
14687,tangible,2
14688,tangling,2
14689,tank-top,2
14690,tanker,2
14691,tanktop,2
14692,tapioca,2
14693,targeting,2
14694,tarmrs20,2
14695,tarnish-resistance,2
14696,tarp,2
14697,tarragon,2
14698,tartar,2
14699,tartaric,2
14700,tartness,2
14701,tasker,2
14702,tassels,2
14703,tassle,2
14704,tastefulness,2
14705,tastefulone,2
14706,tastemaker,2
14707,taster,2
14708,tatting,2
14709,tattooist,2
14710,taxman,2
14711,tear-resistant,2
14712,teasing,2
14713,tech-canva,2
14714,technical,2
14715,techno,2
14716,technophile,2
14717,tediousness,2
14718,tee-shurt,2
14719,teeth-whitening,2
14720,teleprompter,2
14721,temple-to-temple,2
14722,tendonitis,2
14723,termbioplast,2
14724,testicls,2
14725,testoni,2
14726,tex-churd,2
14727,text-speak,2
14728,textiles/.,2
14729,texture-wise,2
14730,textures-,2
14731,texturizer,2
14732,th,2
14733,that-,2
14734,thawb,2
14735,the5krunner,2
14736,theblondeinpink,2
14737,them-,2
14738,themsevle,2
14739,thence,2
14740,thereabout,2
14741,thermoplastic,2
14742,thermoplasticity,2
14743,thermoregulation,2
14744,thesis,2
14745,thetrendspotter,2
14746,they'll,2
14747,thigh.(Skimmer,2
14748,thingy,2
14749,thingyou,2
14750,third-partie,2
14751,this-,2
14752,thoroughbred,2
14753,thrall,2
14754,thread-count,2
14755,thread-work,2
14756,three-fold,2
14757,three-fourth,2
14758,three-hook,2
14759,three-month-old,2
14760,three-pee,2
14761,three-stone,2
14762,thrift-store,2
14763,thriving,2
14764,throat-length,2
14765,through-and-through,2
14766,throw-back,2
14767,tht,2
14768,thumb-slide,2
14769,thumpin,2
14770,thyroid,2
14771,tichealth,2
14772,tie-knot,2
14773,tiffin,2
14774,tight-knit,2
14775,tightfitting,2
14776,tightrope,2
14777,tikli,2
14778,time-based-,2
14779,time-saver,2
14780,time-telling,2
14781,time-waster,2
14782,timekeeper,2
14783,timeless,2
14784,timewaster,2
14785,tine,2
14786,ting-ting,2
14787,tinker,2
14788,tinkering,2
14789,tinsel,2
14790,tiptoe,2
14791,tiritana,2
14792,tissot,2
14793,tke,2
14794,toastie,2
14795,toether,2
14796,toga-style,2
14797,together.(picture,2
14798,toggle-fastener,2
14799,tomahto,2
14800,tomboy,2
14801,tongue-flapping,2
14802,tongue-in-cheek,2
14803,tongye,2
14804,tool-end,2
14805,toolbar,2
14806,top-down,2
14807,top-heavy,2
14808,top-knot,2
14809,top-sider,2
14810,top-stitch,2
14811,top-{free,2
14812,topiary,2
14813,topless,2
14814,topography,2
14815,topor,2
14816,tor,2
14817,tornado,2
14818,tort,2
14819,tortilla,2
14820,tortoise,2
14821,tote-bag,2
14822,touchphone,2
14823,township,2
14824,tpu,2
14825,traceability,2
14826,tracer,2
14827,trad-goth,2
14828,trademore,2
14829,tradeso,2
14830,trading,2
14831,traditional-looking,2
14832,traffic-stopping,2
14833,trailfork,2
14834,trailing,2
14835,trapper,2
14836,trapuntare,2
14837,traskor,2
14838,travel-friendly,2
14839,tre,2
14840,treason,2
14841,treble,2
14842,tree-shape,2
14843,trend-setter,2
14844,trend-worthy,2
14845,trepidation,2
14846,trew,2
14847,triathlon,2
14848,trichloroethylene,2
14849,trichologist,2
14850,trickery,2
14851,trickle,2
14852,tricky,2
14853,tricorne,2
14854,trifecta,2
14855,trim-,2
14856,triple,2
14857,triple-insulation,2
14858,triple-salco,2
14859,tripper,2
14860,trolling,2
14861,trouser-front,2
14862,trouser-short,2
14863,trout,2
14864,truer,2
14865,trunk-master,2
14866,trustride,2
14867,tshu,2
14868,tubercle,2
14869,tuck-in,2
14870,tuna,2
14871,tupperware,2
14872,turn-back,2
14873,turn-ups,2
14874,turned,2
14875,tutoring,2
14876,tux-up,2
14877,tuxedoe,2
14878,twain,2
14879,tweel,2
14880,tween,2
14881,twentieth,2
14882,twilight,2
14883,twill-type,2
14884,twinkling,2
14885,twitch,2
14886,two-and-a-half,2
14887,two-pack,2
14888,two-year-old,2
14889,typeand,2
14890,uber-chic,2
14891,uber-cosy,2
14892,ubiquity,2
14893,ug,2
14894,ugh,2
14895,ugh-boot,2
14896,ugliness,2
14897,ui,2
14898,ultimatum,2
14899,ultra-durable,2
14900,ultra-feminine,2
14901,ultra-lower,2
14902,ultra-marathoner,2
14903,ultralight,2
14904,ummms,2
14905,un-kon-struk-tid,2
14906,un-professionalism,2
14907,unclasping,2
14908,under,2
14909,under-dresse,2
14910,under-gear,2
14911,under-pronation,2
14912,underclothing,2
14913,underitem,2
14914,underpinning,2
14915,understructure,2
14916,unerwear,2
14917,unfortunate,2
14918,unhappiness,2
14919,unheard,2
14920,unique,2
14921,unitl,2
14922,universal,2
14923,unravelling,2
14924,unstitche,2
14925,untethering,2
14926,untidiness,2
14927,untruth,2
14928,untying,2
14929,up-close,2
14930,upcycle,2
14931,updating,2
14932,upf,2
14933,uphill,2
14934,uphostery,2
14935,uplift,2
14936,upload,2
14937,uprising,2
14938,uproar,2
14939,upscale-casual,2
14940,upscaling,2
14941,uptick,2
14942,upto,2
14943,uptown,2
14944,upwards-outward,2
14945,urbanite,2
14946,urn,2
14947,us,2
14948,"us15,000",2
14949,"us4,000",2
14950,usa,2
14951,user-friendliness,2
14952,user-level,2
14953,ushankas,2
14954,utmost,2
14955,v-form,2
14956,v-w,2
14957,va-va-voom,2
14958,vagina,2
14959,valuation,2
14960,valuetainment,2
14961,vape,2
14962,vapour,2
14963,varsity,2
14964,varsity-style,2
14965,vasectomy,2
14966,veal,2
14967,veeny,2
14968,velvetine,2
